replicate,seed,status,theta_hat,se_theta,p_equivalence,reject
152,101152,success,0.049962664431315536,0.011098221098517599,0.49865791925710845,False
153,101153,success,0.06404648640308548,0.013423554244972003,0.8523131657726919,False
154,101154,success,0.0385983536721077,0.010554660240781394,0.14001596984584314,False
155,101155,success,0.04082024615710985,0.009610616724380128,0.16974636519315472,False
156,101156,success,0.05574502272330778,0.012213378725775915,0.6809609630190823,False
157,101157,success,0.032988655321975646,0.009828707683707713,0.04174537815398314,True
158,101158,success,0.05344153712005053,0.013068876481588458,0.603855120417533,False
159,101159,success,0.0574357337749479,0.012824997171609318,0.7189700033081928,False
160,101160,success,0.06448459357643707,0.013574551294308623,0.8570231857092069,False
161,101161,success,0.0458413807309344,0.01237279149424536,0.3683939491293224,False
162,101162,success,0.051441291170054054,0.011763994317498751,0.548755271538929,False
163,101163,success,0.04208655671562357,0.01273705885528229,0.2672034866942578,False
164,101164,success,0.045913338778080764,0.011808502105086825,0.36464209819242877,False
165,101165,success,0.08148813234556043,0.015322422405880488,0.9800622446495312,False
166,101166,success,0.046728366400177135,0.010968850993183637,0.3827501354977928,False
167,101167,success,0.040166024168648465,0.012083273794075242,0.2078653617719916,False
168,101168,success,0.0545091140002588,0.013593418468213657,0.6299470188504374,False
169,101169,success,0.03210508657407122,0.0084861472599845,0.017484353406236015,True
170,101170,success,0.05699022189099757,0.011288062306575548,0.7321267667789333,False
171,101171,success,0.04498860546092923,0.011999723131334253,0.3381103479245452,False
172,101172,success,0.051286357317348805,0.014572246399721251,0.5351707348612172,False
173,101173,success,0.0455887799066941,0.013402866515646962,0.37103055777898364,False
174,101174,success,0.05199515021366183,0.013582878133594566,0.5583894513575673,False
175,101175,success,0.043342786435133104,0.010920727621164413,0.2710652864632224,False
176,101176,success,0.052538908531281694,0.013481340895559626,0.5746900733276127,False
177,101177,success,0.03536398266875093,0.01013460906271613,0.0743467050952524,False
178,101178,success,0.04595306400417671,0.011664820256266403,0.3643200249097313,False
179,101179,success,0.0599666311242336,0.012962871459492932,0.779011736287635,False
180,101180,success,0.05316599103998335,0.011384791416057735,0.6095281750717618,False
181,101181,success,0.058229222814263716,0.013776767295472584,0.7248551621957764,False
182,101182,success,0.05988963466848544,0.012665531929455486,0.7825489276969055,False
183,101183,success,0.03920653744199168,0.010398690042562228,0.14964348285658086,False
184,101184,success,0.06100360198530168,0.012557717066862165,0.8095508178814931,False
185,101185,success,0.0325109583888443,0.010189737313679972,0.043050024500507524,True
186,101186,success,0.03871760931092555,0.011040839503904255,0.15341932955087878,False
187,101187,success,0.02603532394347105,0.009468506730683881,0.005687088460245968,True
188,101188,success,0.06883287278361591,0.015125536438146486,0.89345332137867,False
189,101189,success,0.039442955417507024,0.012318659071249202,0.19572347959181968,False
190,101190,success,0.053833206179644634,0.01243013542570924,0.6211034318283626,False
